#separator:tab
#html:false
#tags column:3
vaya	ir — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir	
sea	ser — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ser	
haya	haber — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::haber	
esté	estar — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::estar	
sepa	saber — él/ella; Ud. (he/she/it; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::saber	
demos	dar — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::dar	
vayamos	ir — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir	
seamos	ser — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ser	
hayamos	haber — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::haber	
estemos	estar — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::estar	
sepamos	saber — nosotros/nosotras (we)	Contrasena::lessons::grammar_18_1 Contrasena::sections::saber	
deis	dar — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::dar	
vayáis	ir — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir	
seáis	ser — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ser	
hayáis	haber — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::haber	
estéis	estar — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::estar	
sepáis	saber — vosotros/vosotras (you all, informal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::saber	
den	dar — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::dar	
vayan	ir — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ir	
sean	ser — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::ser	
hayan	haber — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::haber	
estén	estar — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::estar	
sepan	saber — ellos/ellas; Uds. (they; you, formal)	Contrasena::lessons::grammar_18_1 Contrasena::sections::saber	
